episode_id,policy_tag,win,opening_shape,points,reward
418,flexaggrod,0,3.769,0.0,-1.5
418,flexaggrod,0,2.769,0.0,0.0
418,flexaggrod,0,1.799,0.0,0.0
418,flexaggrod,1,3.769,0.0,1.5
419,flexaggrod,1,2.7390000000000003,0.0,3.75
419,flexaggrod,0,2.769,0.0,-1.25
419,flexaggrod,0,5.06,0.0,-1.25
419,flexaggrod,0,3.254,0.0,-1.25
420,flexaggrod,0,3.0900000000000003,0.0,0.0625
420,flexaggrod,1,3.254,0.0,2.625
420,flexaggrod,0,2.2239999999999998,0.0,-2.75
420,flexaggrod,0,2.254,0.0,0.0625
421,flexaggrod,0,3.769,0.0,-1.3125
421,flexaggrod,1,3.254,0.0,3.9375
421,flexaggrod,0,5.06,0.0,-1.3125
421,flexaggrod,0,3.254,0.0,-1.3125
422,flexaggrod,0,3.254,0.0,0.0
422,flexaggrod,0,5.06,0.0,0.0
422,flexaggrod,1,2.769,0.0,1.4375
422,flexaggrod,0,4.06,0.0,-1.4375
423,flexaggrod,1,3.254,0.0,4.3125
423,flexaggrod,0,3.12,0.0,-1.4375
423,flexaggrod,0,2.769,0.0,-1.4375
423,flexaggrod,0,3.0900000000000003,0.0,-1.4375
424,flexaggrod,0,3.254,0.0,0.0
424,flexaggrod,1,3.254,0.0,1.4375
424,flexaggrod,0,4.09,0.0,-1.4375
424,flexaggrod,0,2.7390000000000003,0.0,0.0
425,flexaggrod,0,5.06,0.0,-1.5
425,flexaggrod,0,1.829,0.0,0.0
425,flexaggrod,1,3.769,0.0,1.5
425,flexaggrod,0,3.254,0.0,0.0
426,flexaggrod,0,5.06,0.0,0.0
426,flexaggrod,0,3.254,0.0,0.0
426,flexaggrod,0,1.739,0.0,0.0
426,flexaggrod,0,2.2239999999999998,0.0,0.0
427,flexaggrod,1,2.284,0.0,1.375
427,flexaggrod,0,2.769,0.0,0.0
427,flexaggrod,0,4.06,0.0,0.0
427,flexaggrod,0,3.254,0.0,-1.375
428,flexaggrod,0,4.06,0.0,-1.3125
428,flexaggrod,0,2.2239999999999998,0.0,-1.3125
428,flexaggrod,1,2.7990000000000004,0.0,3.9375
428,flexaggrod,0,1.739,0.0,-1.3125
429,flexaggrod,0,3.769,0.0,-1.25
429,flexaggrod,0,2.7990000000000004,0.0,-1.25
429,flexaggrod,0,2.7390000000000003,0.0,-1.25
429,flexaggrod,1,2.284,0.0,3.75
430,flexaggrod,0,4.09,0.0,0.0
430,flexaggrod,0,2.7390000000000003,0.0,0.0
430,flexaggrod,0,3.769,0.0,-1.5625
430,flexaggrod,1,5.06,0.0,1.5625
431,flexaggrod,1,2.7990000000000004,0.0,1.4375
431,flexaggrod,0,2.2239999999999998,0.0,0.0
431,flexaggrod,0,4.09,0.0,-1.4375
431,flexaggrod,0,3.769,0.0,0.0
432,flexaggrod,0,5.06,0.0,-1.375
432,flexaggrod,1,2.769,0.0,4.125
432,flexaggrod,0,2.7390000000000003,0.0,-1.375
432,flexaggrod,0,2.7990000000000004,0.0,-1.375
433,flexaggrod,0,3.254,0.0,0.0
433,flexaggrod,0,2.7390000000000003,0.0,-1.375
433,flexaggrod,1,4.09,0.0,1.375
433,flexaggrod,0,3.254,0.0,0.0
434,flexaggrod,1,2.7990000000000004,0.0,1.375
434,flexaggrod,0,4.06,0.0,-1.375
434,flexaggrod,0,4.06,0.0,0.0
434,flexaggrod,0,3.254,0.0,0.0
435,flexaggrod,1,4.09,0.0,1.375
435,flexaggrod,0,2.7990000000000004,0.0,-1.375
435,flexaggrod,0,2.769,0.0,0.0
435,flexaggrod,0,2.7990000000000004,0.0,0.0
436,flexaggrod,1,3.769,0.0,1.375
436,flexaggrod,0,3.769,0.0,0.0
436,flexaggrod,0,4.06,0.0,-1.375
436,flexaggrod,0,2.7390000000000003,0.0,0.0
437,flexaggrod,0,2.7990000000000004,0.0,0.0
437,flexaggrod,0,1.739,0.0,-1.4375
437,flexaggrod,0,3.254,0.0,0.0
437,flexaggrod,1,1.7690000000000001,0.0,1.4375
438,flexaggrod,1,2.7390000000000003,0.0,1.5
438,flexaggrod,0,3.769,0.0,0.0
438,flexaggrod,0,3.769,0.0,-1.5
438,flexaggrod,0,3.254,0.0,0.0
439,flexaggrod,0,4.09,0.0,-1.375
439,flexaggrod,0,2.254,0.0,-1.375
439,flexaggrod,1,3.769,0.0,4.125
439,flexaggrod,0,2.284,0.0,-1.375
440,flexaggrod,0,3.769,0.0,-1.375
440,flexaggrod,1,2.7990000000000004,0.0,4.125
440,flexaggrod,0,3.254,0.0,-1.375
440,flexaggrod,0,2.284,0.0,-1.375
441,flexaggrod,0,1.224,0.0,0.0
441,flexaggrod,0,5.06,0.0,0.0
441,flexaggrod,0,3.254,0.0,0.0
441,flexaggrod,0,2.769,0.0,0.0
442,flexaggrod,1,4.09,0.0,4.125
442,flexaggrod,0,2.7390000000000003,0.0,-1.375
442,flexaggrod,0,3.769,0.0,-1.375
442,flexaggrod,0,2.2239999999999998,0.0,-1.375
443,flexaggrod,0,4.06,0.0,-1.375
443,flexaggrod,1,5.06,0.0,4.125
443,flexaggrod,0,3.06,0.0,-1.375
443,flexaggrod,0,2.7990000000000004,0.0,-1.375
444,flexaggrod,0,2.254,0.0,0.0
444,flexaggrod,0,2.7390000000000003,0.0,0.0
444,flexaggrod,0,2.7990000000000004,0.0,0.0
444,flexaggrod,0,2.254,0.0,0.0
445,flexaggrod,0,2.769,0.0,0.0
445,flexaggrod,0,2.769,0.0,-1.375
445,flexaggrod,0,4.09,0.0,0.0
445,flexaggrod,1,1.799,0.0,1.375
446,flexaggrod,0,2.7990000000000004,0.0,-1.375
446,flexaggrod,0,2.254,0.0,0.0
446,flexaggrod,1,3.254,0.0,1.375
446,flexaggrod,0,2.7990000000000004,0.0,0.0
447,flexaggrod,0,2.7990000000000004,0.0,-1.5
447,flexaggrod,1,2.769,0.0,4.5
447,flexaggrod,0,1.829,0.0,-1.5
447,flexaggrod,0,3.769,0.0,-1.5
448,flexaggrod,0,2.7390000000000003,0.0,0.0
448,flexaggrod,0,2.7990000000000004,0.0,-1.4375
448,flexaggrod,1,3.254,0.0,1.4375
448,flexaggrod,0,3.254,0.0,0.0
449,flexaggrod,0,3.12,0.0,0.0625
449,flexaggrod,0,2.7390000000000003,0.0,-2.625
449,flexaggrod,0,3.254,0.0,0.0625
449,flexaggrod,1,2.7990000000000004,0.0,2.5
450,flexaggrod,0,3.254,0.0,0.0
450,flexaggrod,0,4.03,0.0,-1.4375
450,flexaggrod,1,3.254,0.0,1.4375
450,flexaggrod,0,2.769,0.0,0.0
451,flexaggrod,0,3.254,0.0,-1.3125
451,flexaggrod,0,1.7690000000000001,0.0,-1.3125
451,flexaggrod,1,3.769,0.0,3.9375
451,flexaggrod,0,4.06,0.0,-1.3125
452,flexaggrod,0,3.254,0.0,-1.375
452,flexaggrod,1,2.769,0.0,1.375
452,flexaggrod,0,2.769,0.0,0.0
452,flexaggrod,0,3.254,0.0,0.0
453,flexaggrod,0,3.769,0.0,-1.4375
453,flexaggrod,0,2.7990000000000004,0.0,-1.4375
453,flexaggrod,1,2.284,0.0,4.3125
453,flexaggrod,0,3.254,0.0,-1.4375
454,flexaggrod,0,2.769,0.0,0.0
454,flexaggrod,0,2.7990000000000004,0.0,0.0
454,flexaggrod,1,2.769,0.0,1.5
454,flexaggrod,0,2.769,0.0,-1.5
455,flexaggrod,0,2.7990000000000004,0.0,-1.375
455,flexaggrod,0,2.284,0.0,0.0
455,flexaggrod,0,4.09,0.0,0.0
455,flexaggrod,1,3.769,0.0,1.375
456,flexaggrod,0,3.254,0.0,0.0
456,flexaggrod,1,5.06,0.0,1.375
456,flexaggrod,0,3.254,0.0,-1.375
456,flexaggrod,0,4.09,0.0,0.0
457,flexaggrod,0,4.09,0.0,0.0
457,flexaggrod,1,4.09,0.0,1.375
457,flexaggrod,0,3.769,0.0,0.0
457,flexaggrod,0,2.284,0.0,-1.375
458,flexaggrod,1,3.254,0.0,1.375
458,flexaggrod,0,3.06,0.0,-1.375
458,flexaggrod,0,3.769,0.0,0.0
458,flexaggrod,0,3.769,0.0,0.0
459,flexaggrod,0,4.06,0.0,-1.375
459,flexaggrod,1,3.254,0.0,4.125
459,flexaggrod,0,3.254,0.0,-1.375
459,flexaggrod,0,5.06,0.0,-1.375
460,flexaggrod,0,3.0900000000000003,0.0,-1.375
460,flexaggrod,0,3.254,0.0,-1.375
460,flexaggrod,1,3.769,0.0,4.125
460,flexaggrod,0,2.7390000000000003,0.0,-1.375
461,flexaggrod,0,3.12,0.0,-1.25
461,flexaggrod,0,3.254,0.0,-1.25
461,flexaggrod,0,2.769,0.0,-1.25
461,flexaggrod,1,3.254,0.0,3.75
462,flexaggrod,0,3.769,0.0,0.0
462,flexaggrod,0,3.254,0.0,-1.625
462,flexaggrod,0,4.09,0.0,0.0
462,flexaggrod,1,-0.305,0.0,1.625
463,flexaggrod,0,3.769,0.0,-1.375
463,flexaggrod,1,1.7690000000000001,0.0,4.125
463,flexaggrod,0,3.254,0.0,-1.375
463,flexaggrod,0,4.09,0.0,-1.375
464,flexaggrod,1,2.254,0.0,1.375
464,flexaggrod,0,3.254,0.0,0.0
464,flexaggrod,0,3.254,0.0,-1.375
464,flexaggrod,0,5.06,0.0,0.0
465,flexaggrod,0,3.254,0.0,0.0
465,flexaggrod,0,3.254,0.0,0.0
465,flexaggrod,0,4.09,0.0,-1.4375
465,flexaggrod,1,3.769,0.0,1.4375
466,flexaggrod,0,3.06,0.0,0.0
466,flexaggrod,0,2.7990000000000004,0.0,0.0
466,flexaggrod,0,4.06,0.0,-1.375
466,flexaggrod,1,5.06,0.0,1.375
467,flexaggrod,1,2.769,0.0,1.375
467,flexaggrod,0,3.769,0.0,-1.375
467,flexaggrod,0,4.03,0.0,0.0
467,flexaggrod,0,3.769,0.0,0.0
468,flexaggrod,1,3.254,0.0,1.375
468,flexaggrod,0,3.769,0.0,0.0
468,flexaggrod,0,4.09,0.0,-1.375
468,flexaggrod,0,3.12,0.0,0.0
469,flexaggrod,0,2.7990000000000004,0.0,0.0
469,flexaggrod,0,3.769,0.0,-1.6875
469,flexaggrod,0,3.769,0.0,0.0
469,flexaggrod,1,2.7990000000000004,0.0,1.6875
470,flexaggrod,0,2.284,0.0,-1.5
470,flexaggrod,1,2.254,0.0,1.5
470,flexaggrod,0,3.254,0.0,0.0
470,flexaggrod,0,2.7390000000000003,0.0,0.0
471,flexaggrod,0,3.254,0.0,-1.375
471,flexaggrod,1,2.7990000000000004,0.0,4.125
471,flexaggrod,0,3.254,0.0,-1.375
471,flexaggrod,0,3.254,0.0,-1.375
472,flexaggrod,0,3.769,0.0,-1.25
472,flexaggrod,1,2.284,0.0,3.75
472,flexaggrod,0,2.769,0.0,-1.25
472,flexaggrod,0,3.769,0.0,-1.25
473,flexaggrod,0,4.09,0.0,-1.4375
473,flexaggrod,1,3.769,0.0,1.4375
473,flexaggrod,0,2.7990000000000004,0.0,0.0
473,flexaggrod,0,3.12,0.0,0.0
474,flexaggrod,0,1.7690000000000001,0.0,0.0
474,flexaggrod,0,3.769,0.0,-1.375
474,flexaggrod,0,3.769,0.0,0.0
474,flexaggrod,1,5.06,0.0,1.375
475,flexaggrod,0,2.7990000000000004,0.0,-1.4375
475,flexaggrod,0,2.769,0.0,-1.4375
475,flexaggrod,0,2.7390000000000003,0.0,-1.4375
475,flexaggrod,1,2.7990000000000004,0.0,4.3125
476,flexaggrod,0,2.7990000000000004,0.0,-1.5
476,flexaggrod,0,2.7990000000000004,0.0,0.0
476,flexaggrod,0,3.254,0.0,0.0
476,flexaggrod,1,3.254,0.0,1.5
477,flexaggrod,1,3.12,0.0,1.375
477,flexaggrod,0,4.09,0.0,0.0
477,flexaggrod,0,4.06,0.0,0.0
477,flexaggrod,0,3.769,0.0,-1.375
478,flexaggrod,0,2.254,0.0,-1.375
478,flexaggrod,0,5.06,0.0,-1.375
478,flexaggrod,1,2.769,0.0,4.125
478,flexaggrod,0,2.769,0.0,-1.375
479,flexaggrod,0,2.769,0.0,0.0
479,flexaggrod,1,3.254,0.0,2.6875
479,flexaggrod,0,2.7990000000000004,0.0,-2.6875
479,flexaggrod,0,2.769,0.0,0.0
480,flexaggrod,0,4.06,0.0,-1.3125
480,flexaggrod,0,5.06,0.0,-1.3125
480,flexaggrod,1,2.7390000000000003,0.0,3.9375
480,flexaggrod,0,2.7990000000000004,0.0,-1.3125
481,flexaggrod,0,2.254,0.0,-1.3125
481,flexaggrod,0,2.769,0.0,-1.3125
481,flexaggrod,1,3.769,0.0,3.9375
481,flexaggrod,0,3.0900000000000003,0.0,-1.3125
482,flexaggrod,0,3.254,0.0,-1.4375
482,flexaggrod,1,3.0900000000000003,0.0,1.4375
482,flexaggrod,0,2.7390000000000003,0.0,0.0
482,flexaggrod,0,2.7990000000000004,0.0,0.0
483,flexaggrod,0,2.769,0.0,0.0
483,flexaggrod,1,3.254,0.0,2.625
483,flexaggrod,0,3.769,0.0,-2.625
483,flexaggrod,0,4.09,0.0,0.0
484,flexaggrod,0,3.254,0.0,0.0
484,flexaggrod,1,4.06,0.0,1.5
484,flexaggrod,0,3.769,0.0,-1.5
484,flexaggrod,0,3.254,0.0,0.0
485,flexaggrod,0,2.284,0.0,-1.375
485,flexaggrod,0,3.254,0.0,-1.375
485,flexaggrod,0,3.254,0.0,-1.375
485,flexaggrod,1,2.769,0.0,4.125
486,flexaggrod,0,2.769,0.0,-1.3125
486,flexaggrod,0,2.7990000000000004,0.0,-1.3125
486,flexaggrod,0,2.254,0.0,-1.3125
486,flexaggrod,1,3.254,0.0,3.9375
487,flexaggrod,0,2.769,0.0,0.0
487,flexaggrod,1,3.254,0.0,1.4375
487,flexaggrod,0,3.254,0.0,0.0
487,flexaggrod,0,4.06,0.0,-1.4375
488,flexaggrod,0,3.254,0.0,-1.375
488,flexaggrod,0,1.799,0.0,-1.375
488,flexaggrod,1,1.709,0.0,4.125
488,flexaggrod,0,2.254,0.0,-1.375
489,flexaggrod,1,3.769,0.0,4.3125
489,flexaggrod,0,2.7390000000000003,0.0,-1.4375
489,flexaggrod,0,3.254,0.0,-1.4375
489,flexaggrod,0,5.06,0.0,-1.4375
490,flexaggrod,0,4.09,0.0,-1.3125
490,flexaggrod,0,2.284,0.0,-1.3125
490,flexaggrod,1,5.06,0.0,3.9375
490,flexaggrod,0,4.06,0.0,-1.3125
491,flexaggrod,0,2.7390000000000003,0.0,-1.4375
491,flexaggrod,0,3.254,0.0,-1.4375
491,flexaggrod,1,3.769,0.0,4.3125
491,flexaggrod,0,2.284,0.0,-1.4375
492,flexaggrod,1,2.254,0.0,3.9375
492,flexaggrod,0,2.284,0.0,-1.3125
492,flexaggrod,0,2.7390000000000003,0.0,-1.3125
492,flexaggrod,0,2.2239999999999998,0.0,-1.3125
493,flexaggrod,0,3.254,0.0,0.0
493,flexaggrod,0,2.254,0.0,-1.375
493,flexaggrod,1,3.769,0.0,1.375
493,flexaggrod,0,2.7390000000000003,0.0,0.0
494,flexaggrod,0,3.254,0.0,-1.375
494,flexaggrod,0,2.2239999999999998,0.0,-1.375
494,flexaggrod,0,1.799,0.0,-1.375
494,flexaggrod,1,3.254,0.0,4.125
495,flexaggrod,0,2.284,0.0,-1.5
495,flexaggrod,0,2.769,0.0,0.0
495,flexaggrod,1,3.769,0.0,1.5
495,flexaggrod,0,3.769,0.0,0.0
496,flexaggrod,0,2.769,0.0,0.0
496,flexaggrod,0,3.254,0.0,0.0
496,flexaggrod,1,2.2239999999999998,0.0,1.4375
496,flexaggrod,0,2.7390000000000003,0.0,-1.4375
497,flexaggrod,0,2.254,0.0,-1.3125
497,flexaggrod,1,2.7390000000000003,0.0,3.9375
497,flexaggrod,0,2.7990000000000004,0.0,-1.3125
497,flexaggrod,0,3.06,0.0,-1.3125
498,flexaggrod,0,4.09,0.0,0.0
498,flexaggrod,0,3.769,0.0,-1.4375
498,flexaggrod,0,2.769,0.0,0.0
498,flexaggrod,1,5.06,0.0,1.4375
499,flexaggrod,0,2.7990000000000004,0.0,0.0
499,flexaggrod,0,3.769,0.0,0.0
499,flexaggrod,0,4.09,0.0,-1.375
499,flexaggrod,1,3.769,0.0,1.375
